model.dimensions.length,model.dimensions.width,model.dimensions.height,model.tank_volume,model.rotors.number,model.nozzles.number,model.swath_width.min,model.swath_width.max,experiment.weather.temperature.min,experiment.weather.temperature.max,experiment.weather.humidity.min,experiment.weather.humidity.max,experiment.weather.velocity.min,experiment.weather.velocity.max,experiment.params.height,experiment.params.flight_speed,experiment.params.spray_volume,plant.name_tea,plant.name_wheat,model.name_AGRAS T20,model.name_AGRAS T30,model.name_AGRAS T40,model.nozzles.type_LX8060SZ,model.nozzles.type_SX11001VS,model.nozzles.type_XR110015,model.water_pump.type_diaphragm pump,model.water_pump.type_magnetic drive impeller pump,model.water_pump.type_plunger pump,experiment.params.atomization_diameter_coarse,experiment.params.atomization_diameter_fine,experiment.params.atomization_diameter_medium,experiment.params.atomization_diameter_off,experiment.results.coverage.value
2.8,3.2,0.8,40,8,2,11,11,23.006,32.176,46.435,69.903,0.212,1.516,4.92,4.629,105.902,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.638
2.8,3.2,0.8,40,8,2,11,11,23.74,31.188,47.602,71.729,0.199,1.638,4.769,4.773,102.069,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.575
2.8,3.2,0.8,40,8,2,11,11,23.0,31.0,48.0,72.0,0.2,1.6,3.5,3.0,105.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.5
2.8,3.2,0.8,40,8,2,11,11,23.825,31.533,49.612,73.441,0.215,1.574,3.681,2.91,111.899,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.608
2.8,3.2,0.8,40,8,2,11,11,21.957,30.315,46.702,70.169,0.185,1.627,3.186,2.834,106.023,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.404
2.8,3.2,0.8,40,8,2,11,11,22.641,30.883,46.637,72.017,0.191,1.456,3.323,2.846,104.711,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.397
2.8,3.2,0.8,40,8,2,11,11,23.887,32.244,47.539,70.537,0.212,1.667,3.441,3.217,109.323,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.411
2.8,3.2,0.8,40,8,2,11,11,23.153,30.383,46.765,74.066,0.199,1.578,3.667,3.153,108.736,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.628
2.8,3.2,0.8,40,8,2,11,11,22.924,30.91,48.418,71.593,0.198,1.495,3.657,2.839,102.989,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.391
2.8,3.2,0.8,40,8,2,11,11,22.971,31.506,48.896,70.889,0.204,1.643,3.303,2.955,95.572,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.567
2.8,3.2,0.8,40,8,2,11,11,23.977,31.62,49.909,71.322,0.193,1.736,3.445,3.116,112.12,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.444
2.8,3.2,0.8,40,8,2,11,11,22.592,31.097,46.946,72.109,0.201,1.712,3.388,3.051,107.682,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.54
2.8,3.2,0.8,40,8,2,11,11,23.0,31.0,48.0,72.0,0.2,1.6,3.5,3.0,105.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.6
2.8,3.2,0.8,40,8,2,11,11,23.669,30.305,48.028,73.271,0.186,1.612,3.341,2.851,108.961,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.706
2.8,3.2,0.8,40,8,2,11,11,23.512,30.933,49.555,73.372,0.196,1.494,3.581,3.275,110.785,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.422
2.8,3.2,0.8,40,8,2,11,11,23.246,30.689,47.031,71.123,0.207,1.571,3.458,3.041,112.919,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.58
2.8,3.2,0.8,40,8,2,11,11,23.715,30.899,48.243,73.114,0.198,1.666,3.367,3.173,110.996,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.646
2.8,3.2,0.8,40,8,2,11,11,22.901,30.882,47.917,73.984,0.201,1.66,3.534,3.046,109.187,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.796
2.8,3.2,0.8,40,8,2,11,11,23.229,31.81,48.193,72.874,0.204,1.58,3.587,3.135,95.786,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.671
2.8,3.2,0.8,40,8,2,11,11,23.145,31.43,47.164,73.076,0.209,1.522,3.711,3.093,101.497,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.62
2.8,3.2,0.8,40,8,2,11,11,23.281,31.012,47.089,74.585,0.187,1.612,3.689,3.017,100.912,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.519
2.8,3.2,0.8,40,8,2,11,11,23.52,30.7,48.565,73.192,0.186,1.641,3.23,2.791,111.623,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.487
1.1,0.57,0.732,20,6,8,5,5,13.9,13.9,32.9,32.9,2.1,2.1,2.5,3.5,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5
1.1,0.57,0.732,20,6,8,5,5,13.737,13.737,32.502,32.502,1.93,1.93,2.386,3.244,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.537
1.1,0.57,0.732,20,6,8,5,5,13.649,13.649,32.96,32.96,2.026,2.026,2.704,3.48,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.445
1.1,0.57,0.732,20,6,8,5,5,13.624,13.624,33.939,33.939,2.247,2.247,2.45,3.609,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.543
1.1,0.57,0.732,20,6,8,5,5,13.508,13.508,32.012,32.012,2.135,2.135,2.363,3.522,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.521
1.1,0.57,0.732,20,6,8,5,5,13.717,13.717,32.201,32.201,2.037,2.037,2.54,3.314,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.506
1.1,0.57,0.732,20,6,8,5,5,13.626,13.626,33.713,33.713,2.088,2.088,2.519,3.708,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.527
1.1,0.57,0.732,20,6,8,5,5,13.728,13.728,33.312,33.312,2.039,2.039,2.539,3.679,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.459
1.1,0.57,0.732,20,6,8,5,5,13.671,13.671,31.742,31.742,2.141,2.141,2.469,3.267,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.468
1.1,0.57,0.732,20,6,8,5,5,13.652,13.652,33.344,33.344,2.113,2.113,2.422,3.511,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.458
1.1,0.57,0.732,20,6,8,5,5,13.6,13.6,31.0,31.0,3.0,3.0,2.5,4.5,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5
1.1,0.57,0.732,20,6,8,5,5,13.97,13.97,31.049,31.049,3.143,3.143,2.527,4.798,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.451
1.1,0.57,0.732,20,6,8,5,5,13.355,13.355,30.001,30.001,3.141,3.141,2.284,4.576,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.434
1.1,0.57,0.732,20,6,8,5,5,13.514,13.514,31.597,31.597,3.066,3.066,2.582,4.704,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.532
1.1,0.57,0.732,20,6,8,5,5,13.086,13.086,30.831,30.831,2.869,2.869,2.533,4.627,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.475
1.1,0.57,0.732,20,6,8,5,5,13.585,13.585,30.98,30.98,2.911,2.911,2.59,4.592,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.568
1.1,0.57,0.732,20,6,8,5,5,13.267,13.267,31.807,31.807,3.146,3.146,2.453,4.815,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.593
1.1,0.57,0.732,20,6,8,5,5,13.444,13.444,32.384,32.384,2.887,2.887,2.691,4.537,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.526
1.1,0.57,0.732,20,6,8,5,5,13.902,13.902,30.769,30.769,3.094,3.094,2.321,4.375,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.605
1.1,0.57,0.732,20,6,8,5,5,13.62,13.62,30.387,30.387,3.104,3.104,2.6,4.455,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.438
1.1,0.57,0.732,20,6,8,5,5,14.1,14.1,46.7,46.7,3.4,3.4,2.5,5.5,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2
1.1,0.57,0.732,20,6,8,5,5,14.227,14.227,46.553,46.553,3.389,3.389,2.669,5.418,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.184
1.1,0.57,0.732,20,6,8,5,5,14.297,14.297,45.503,45.503,3.272,3.272,2.539,5.298,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.248
1.1,0.57,0.732,20,6,8,5,5,14.006,14.006,45.036,45.036,3.378,3.378,2.655,5.74,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.209
1.1,0.57,0.732,20,6,8,5,5,13.755,13.755,45.11,45.11,3.378,3.378,2.605,5.643,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.192
1.1,0.57,0.732,20,6,8,5,5,13.878,13.878,45.547,45.547,3.268,3.268,2.621,5.449,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.14
1.1,0.57,0.732,20,6,8,5,5,14.184,14.184,45.522,45.522,3.17,3.17,2.577,5.807,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.15
1.1,0.57,0.732,20,6,8,5,5,13.984,13.984,47.124,47.124,3.482,3.482,2.471,5.49,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.126
1.1,0.57,0.732,20,6,8,5,5,13.97,13.97,46.532,46.532,3.695,3.695,2.362,5.267,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.232
1.1,0.57,0.732,20,6,8,5,5,14.446,14.446,46.633,46.633,3.435,3.435,2.288,5.316,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.262
1.1,0.57,0.732,20,6,8,5,5,13.9,13.9,32.9,32.9,5.2,5.2,2.5,4.5,11.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3
1.1,0.57,0.732,20,6,8,5,5,14.131,14.131,32.079,32.079,5.119,5.119,2.309,4.769,11.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.288
1.1,0.57,0.732,20,6,8,5,5,13.574,13.574,32.032,32.032,5.374,5.374,2.601,4.6,11.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.303
1.1,0.57,0.732,20,6,8,5,5,14.008,14.008,34.336,34.336,4.886,4.886,2.625,4.589,11.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.291
1.1,0.57,0.732,20,6,8,5,5,13.762,13.762,32.903,32.903,5.409,5.409,2.622,4.661,11.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.298
1.1,0.57,0.732,20,6,8,5,5,13.756,13.756,34.217,34.217,4.913,4.913,2.521,4.313,11.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.329
1.1,0.57,0.732,20,6,8,5,5,13.887,13.887,33.104,33.104,5.006,5.006,2.597,4.64,11.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.329
1.1,0.57,0.732,20,6,8,5,5,14.283,14.283,32.57,32.57,5.513,5.513,2.573,4.592,11.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.333
1.1,0.57,0.732,20,6,8,5,5,13.693,13.693,33.696,33.696,4.825,4.825,2.374,4.296,11.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.316
1.1,0.57,0.732,20,6,8,5,5,14.132,14.132,32.391,32.391,5.421,5.421,2.503,4.695,11.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.271
1.1,0.57,0.732,20,6,8,5,5,13.6,13.6,31.0,31.0,3.0,3.0,2.5,4.5,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5
1.1,0.57,0.732,20,6,8,5,5,13.33,13.33,30.21,30.21,3.167,3.167,2.631,4.617,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.442
1.1,0.57,0.732,20,6,8,5,5,13.909,13.909,29.922,29.922,3.274,3.274,2.528,4.663,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.432
1.1,0.57,0.732,20,6,8,5,5,13.462,13.462,31.597,31.597,3.166,3.166,2.303,4.261,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.39
1.1,0.57,0.732,20,6,8,5,5,13.462,13.462,31.49,31.49,2.986,2.986,2.625,4.636,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.454
1.1,0.57,0.732,20,6,8,5,5,13.905,13.905,31.122,31.122,3.035,3.035,2.515,4.784,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.581
1.1,0.57,0.732,20,6,8,5,5,14.03,14.03,31.728,31.728,3.049,3.049,2.586,4.433,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.372
1.1,0.57,0.732,20,6,8,5,5,13.951,13.951,31.392,31.392,3.026,3.026,2.27,4.369,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.434
1.1,0.57,0.732,20,6,8,5,5,13.52,13.52,30.778,30.778,2.953,2.953,2.489,4.238,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.526
1.1,0.57,0.732,20,6,8,5,5,13.58,13.58,31.243,31.243,3.18,3.18,2.42,4.562,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.514
1.1,0.57,0.732,20,6,8,5,5,13.6,13.6,31.0,31.0,2.8,2.8,2.5,4.5,18.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.8
1.1,0.57,0.732,20,6,8,5,5,13.634,13.634,31.165,31.165,2.709,2.709,2.6,4.388,18.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.843
1.1,0.57,0.732,20,6,8,5,5,13.877,13.877,31.813,31.813,2.838,2.838,2.566,4.28,18.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.839
1.1,0.57,0.732,20,6,8,5,5,13.493,13.493,31.365,31.365,2.911,2.911,2.665,4.896,18.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.781
1.1,0.57,0.732,20,6,8,5,5,13.76,13.76,30.061,30.061,2.781,2.781,2.335,4.192,18.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.93
1.1,0.57,0.732,20,6,8,5,5,13.764,13.764,31.022,31.022,2.668,2.668,2.53,4.438,18.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.762
1.1,0.57,0.732,20,6,8,5,5,13.821,13.821,31.678,31.678,2.642,2.642,2.584,4.631,18.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.719
1.1,0.57,0.732,20,6,8,5,5,13.135,13.135,30.412,30.412,2.939,2.939,2.378,4.625,18.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.808
1.1,0.57,0.732,20,6,8,5,5,13.962,13.962,30.231,30.231,3.003,3.003,2.463,4.479,18.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.842
1.1,0.57,0.732,20,6,8,5,5,13.544,13.544,29.944,29.944,3.02,3.02,2.541,4.209,18.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.883
1.1,0.57,0.732,20,6,8,5,5,17.4,17.4,40.5,40.5,2.7,2.7,2.5,3.5,19.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5
1.1,0.57,0.732,20,6,8,5,5,17.97,17.97,41.53,41.53,2.54,2.54,2.441,3.445,19.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.424
1.1,0.57,0.732,20,6,8,5,5,17.787,17.787,39.695,39.695,2.49,2.49,2.519,3.784,19.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.438
1.1,0.57,0.732,20,6,8,5,5,17.351,17.351,41.715,41.715,2.668,2.668,2.391,3.751,19.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.569
1.1,0.57,0.732,20,6,8,5,5,17.974,17.974,39.472,39.472,2.67,2.67,2.626,3.38,19.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.442
1.1,0.57,0.732,20,6,8,5,5,17.028,17.028,41.528,41.528,2.807,2.807,2.386,3.634,19.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.482
1.1,0.57,0.732,20,6,8,5,5,17.199,17.199,40.499,40.499,2.632,2.632,2.327,3.541,19.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.495
1.1,0.57,0.732,20,6,8,5,5,17.748,17.748,39.767,39.767,2.483,2.483,2.508,3.195,19.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.423
1.1,0.57,0.732,20,6,8,5,5,16.688,16.688,41.464,41.464,2.692,2.692,2.399,3.644,19.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.61
1.1,0.57,0.732,20,6,8,5,5,17.928,17.928,40.577,40.577,2.849,2.849,2.637,3.555,19.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.572
1.1,0.57,0.732,20,6,8,5,5,13.6,13.6,31.0,31.0,3.0,3.0,2.5,4.5,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5
1.1,0.57,0.732,20,6,8,5,5,13.693,13.693,30.86,30.86,3.142,3.142,2.381,4.686,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.496
1.1,0.57,0.732,20,6,8,5,5,13.184,13.184,30.714,30.714,2.825,2.825,2.449,4.59,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.452
1.1,0.57,0.732,20,6,8,5,5,13.931,13.931,31.875,31.875,2.876,2.876,2.559,4.663,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.432
1.1,0.57,0.732,20,6,8,5,5,13.073,13.073,31.067,31.067,3.049,3.049,2.521,4.375,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.379
1.1,0.57,0.732,20,6,8,5,5,13.282,13.282,30.763,30.763,3.134,3.134,2.56,4.224,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.476
1.1,0.57,0.732,20,6,8,5,5,13.091,13.091,30.583,30.583,2.912,2.912,2.544,4.331,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.461
1.1,0.57,0.732,20,6,8,5,5,13.876,13.876,30.867,30.867,3.232,3.232,2.288,4.432,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.456
1.1,0.57,0.732,20,6,8,5,5,13.504,13.504,30.846,30.846,2.819,2.819,2.403,4.746,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.489
1.1,0.57,0.732,20,6,8,5,5,14.042,14.042,30.782,30.782,2.77,2.77,2.396,4.464,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.536
1.1,0.57,0.732,20,6,8,5,5,12.9,12.9,32.0,32.0,2.9,2.9,2.5,5.5,12.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1
1.1,0.57,0.732,20,6,8,5,5,13.217,13.217,32.7,32.7,3.063,3.063,2.285,5.273,12.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.079
1.1,0.57,0.732,20,6,8,5,5,12.992,12.992,32.323,32.323,2.941,2.941,2.696,5.122,12.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.099
1.1,0.57,0.732,20,6,8,5,5,12.513,12.513,31.93,31.93,2.738,2.738,2.462,5.316,12.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.103
1.1,0.57,0.732,20,6,8,5,5,12.65,12.65,31.847,31.847,2.863,2.863,2.524,5.858,12.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.106
1.1,0.57,0.732,20,6,8,5,5,13.11,13.11,32.915,32.915,2.901,2.901,2.627,5.452,12.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.125
1.1,0.57,0.732,20,6,8,5,5,13.149,13.149,31.829,31.829,2.931,2.931,2.592,5.433,12.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.114
1.1,0.57,0.732,20,6,8,5,5,12.872,12.872,32.339,32.339,2.829,2.829,2.634,5.724,12.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.073
1.1,0.57,0.732,20,6,8,5,5,12.581,12.581,30.978,30.978,2.984,2.984,2.602,5.37,12.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.091
