experiment.results.coverage.value,experiment.results.coverage.max,experiment.results.coverage.CV,experiment.results.droplet_size.value,experiment.results.droplet_size.max,experiment.results.droplet_size.CV,model.tank_volume,model.rotors.number,model.nozzles.number,experiment.weather.temperature.min,experiment.weather.temperature.max,experiment.weather.humidity.min,experiment.weather.humidity.max,experiment.weather.velocity.min,experiment.weather.velocity.max,experiment.params.height,experiment.params.flight_speed,experiment.params.spray_volume,plant.name_coffee,plant.name_tea,plant.name_wheat,model.name_AGRAS T20,model.name_AGRAS T30,model.name_AGRAS T40,model.name_JT5L-404,model.nozzles.type_LX8060SZ,model.nozzles.type_SX11001VS,model.nozzles.type_XR110015,model.nozzles.type_full cone,experiment.params.atomization_diameter_coarse,experiment.params.atomization_diameter_fine,experiment.params.atomization_diameter_medium,experiment.params.atomization_diameter_off
-0.6596443525603566,-1.0330549266492803,1.6286266970602776,-1.4690654403926493,-1.5062321106384156,0.8760508313650072,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.5310218047746437,0.41828409452317483,0.3564817679648563,0.4573664381309661,-0.5627556597637078,-0.5887507550121386,0.3927267578744092,-0.8168212032742929,0.1680438510943282,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5811804761343605,-1.0642324009368607,1.6097740648687595,-1.461620233464358,-1.506906027015386,0.9358346449857933,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.26703146970398756,0.6669221720681019,0.10032972278598616,0.3699714965810417,-0.5491672167890753,-0.6307970061870662,0.4243553909368059,-0.7116630190783851,0.13216778569496945,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.630054161874282,-1.011492935085907,1.6462861246827123,-1.5217125049746643,-1.5089584087088885,0.810518574126838,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.540946253461511,0.46812762521982704,0.08734814055905361,0.3544688055275005,-0.5699495413385132,-0.7753309946008798,0.24416802682375763,-0.823130694326047,0.09591732305080457,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5798505799237507,-1.0511203790402148,1.6230584090712217,-1.4630960094479168,-1.549378075045846,0.8700149655667545,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.27993325299691424,0.5612944573068825,0.36866036572414446,0.480738815864359,-0.5587590588888158,-0.7924122841406941,0.6745091251575809,-0.5560289064684418,0.1385325388566728,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.45118312154722295,-0.8002436934177225,0.09281332270737766,-1.5635980121035362,-1.536527715039515,-0.0069101082650629515,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.3682608463100289,0.553470182139385,0.1870520452916855,0.37517850731658187,-0.5579597387138375,-0.7004361096955399,1.7910957166028019,-0.8094601303805792,0.13089043038916048,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4335619967566391,-0.7842178888773775,0.05797174929014175,-1.6248675880501642,-1.4744355106704257,-0.007772374807670474,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.47221944630495843,0.6093992601885352,0.42727823186225605,0.3413329375355681,-0.5467692562641402,-0.8081796283312919,1.6511629763873494,-0.9461657698352589,0.07261660040346167,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4102888130709622,-0.8486124853031276,0.12996175829150788,-1.582716772879304,-1.58342616836417,0.010910066948825512,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.30449626349690956,0.4587095162219129,0.04211334888169818,0.5213890019474994,-0.5475685764391185,-0.802923846934426,1.9923688360907816,-1.0418597174535351,0.11454909182174237,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.42026303465053805,-0.7984954238315033,0.1290071946362411,-1.4938385788132886,-1.544231804530796,-0.029616460553726527,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.5059625718403052,0.41625557873900887,0.0007596487979615042,0.3272503403189925,-0.5515651773140104,-0.8607374422999514,1.7077111385292105,-0.8977930051051416,0.12078170477939634,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4648145577059766,-0.7938333716015847,0.048982941536380054,-1.5576119994061797,-1.5003200260586256,0.0692567696652655,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.23279212173429767,0.6679364299601845,0.10782424448401012,0.3002685574166458,-0.5595583790637942,-0.5598439573293759,2.0316650165622447,-0.7621389474924208,0.07684508693303618,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.48044083818064526,-0.7984954238315033,0.10864316999055082,-1.5642944457137549,-1.57680953484482,0.049712061366162505,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.24346090407267926,0.48508022141607166,0.08293172598700396,0.3159487601998078,-0.5587590588888158,-0.6623316945682619,1.659788967222549,-0.8052538030127429,0.23208780332350895,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.45118312154722295,-0.8506521331537169,0.12654123852680216,-1.5746248775986667,-1.536466449914336,0.021832109821853286,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.43128109547163324,0.6889460577247617,0.13967596170060936,0.2103884516520315,-0.5651536202886428,-0.8843884585858481,2.0422078942497097,-0.8820192774757554,0.05768475734590171,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4385491075464269,-0.7938333716015847,0.12582531578535208,-1.5484257084523414,-1.5837937591152451,-0.0043233086372403825,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.4851212295978852,0.48247212969357284,0.29612410214684665,0.3862434051296054,-0.5667522606385996,-0.795040174839127,1.7776775086369363,-0.9892806253555809,0.22387308730511668,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.45218054370518057,-0.8174350110155473,0.0303689502586792,-1.6415322494375424,-1.5034904962866475,-0.03795170379893224,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.20698855514844425,0.6598223668235207,0.356883260198679,0.5627492349491225,-0.5539631378389456,-0.6715293120127772,1.677040948892947,-0.7326946559175667,0.1957272238426365,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4904150597602211,-0.8107333109350394,0.07777894513692662,-1.5271679015880444,-1.589996853039636,0.0612089486009288,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.26430224631509935,0.5298524626523087,0.05817303823460505,0.3362442679531081,-0.5579597387138375,-0.6505061864253137,2.013454591465713,-0.7274367467077715,0.05501992989757606,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.1114449259196486,0.4818206698098795,-0.1378728939820825,0.7130766232068955,0.6031567818430087,0.59667647156018,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.3682608463100289,0.553470182139385,0.1870520452916855,0.37517850731658187,-0.5579597387138375,-0.7004361096955399,-1.084234561796909,-0.8094601303805792,1.121941960758188,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.184589217503204,0.5141636571549391,-0.1190202617905644,0.8443377769805107,0.5819590485310155,0.5299945255985343,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.6272889570372517,0.3998825584810971,0.19294059805441774,0.30334542739673837,-0.5563610983638807,-0.7201452899337873,-1.2030815466374303,-0.6685481635580631,1.0493969887351753,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.090166586549887,0.4678345131201238,-0.1674643672953512,0.6560188124268289,0.4949625707765936,0.5673594091115258,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.22113089452722906,0.4211819742148406,-0.05370946425731497,0.22198588465391714,-0.5451706159141834,-0.6636456399174785,-1.1283229593990378,-0.6317427990894954,1.2012481065550515,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0708830914960406,0.4602586782465062,-0.1623733611339286,0.7759712109107009,0.7132348955086832,0.5708084752819553,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.42309342530496785,0.4358162666577528,0.20592218028135126,0.23713355224821697,-0.5723475018634484,-0.7910983387914777,-1.0976527697627743,-0.6517228540867179,1.1112826509648857,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0904990606025393,0.5121240093043499,-0.12180440578509266,0.6211308049053923,0.7219651758467149,0.5972513159219186,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.24494957137570933,0.448711831285666,0.18049433880591514,0.32997218683984364,-0.5611570194137511,-0.6886106015525917,-1.0899852223537083,-0.6958892914489989,1.2671420216409213,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.080857313075616,0.44365011717742125,-0.20198775282749837,0.6213795311947569,0.5178297787497188,0.6032871817201713,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.3228564935676135,0.6320027217835288,0.1681819103020198,0.42275165085492983,-0.5459699360891618,-0.6505061864253137,-0.9490940387121225,-0.6348975446153727,0.9279601412139569,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.1659706705546629,0.5065878222813215,-0.12967955594104294,0.6822843085836514,0.6915317249139616,0.5207970158107211,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.20798100001713038,0.6357699653826944,0.10541529108107395,0.327191169742452,-0.5611570194137511,-0.7398544701720345,-1.0372708339163803,-0.793686402751193,1.1516955300366003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0349758938095674,0.5162033050055284,-0.12482719069343705,0.7825375849499068,0.750438142773734,0.6021374929966942,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.41837931217870655,0.518550731854812,0.007852678262162774,0.2266603602005952,-0.5483678966140969,-0.6360527875839321,-1.0008499837233171,-0.8536265677428602,1.1029137713751025,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.090166586549887,0.5453411314425197,-0.11838388602038692,0.746936562065628,0.5910722359014176,0.6159337576784141,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.27521913987065294,0.6879317998326789,0.018291476341551902,0.29358228226759947,-0.5539631378389456,-0.7845286120453951,-0.9749720112177199,-0.8042022211707839,1.239502695627296,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.038633108388745,0.48211204807424923,-0.11520200716949788,0.8186692239181614,0.560914478031971,0.5610361211324041,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.4191236458302207,0.5100019867643978,0.14221874584815278,0.45198191566580526,-0.5635549799386861,-0.6767850934096431,-0.9673044638086541,-1.0818198274479798,1.0514231385305963,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0449501153891432,0.42354501693589724,0.10872271696182342,0.17748601344340692,0.12528880544548032,0.3954809449517659,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.3682608463100289,0.553470182139385,0.1870520452916855,0.37517850731658187,-0.5579597387138375,-0.7004361096955399,0.35343057740294653,-0.8094601303805792,1.121941960758188,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9498625363305209,0.43345187792447437,0.14929167231065937,0.1623468732974614,0.24869208383762442,0.4420433382525706,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.1806887661282469,0.40814151560234446,0.235766436328837,0.429201243697815,-0.5467692562641402,-0.7017500550447565,0.5115737427149306,-0.6548775996125953,1.1111725341281777,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.125741310183707,0.37779862942982145,0.13704143873473604,0.24344822538269983,0.15596731687894966,0.34834370728922315,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.47618922577970474,0.5075387890264819,0.45966527205728525,0.29222135900717433,-0.567551580813578,-0.6531340771237466,0.21924849774429325,-0.8178727851162518,0.9636379963072419,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0462800115997537,0.43927944321187246,0.0812790118729044,0.12968082062767544,0.05605921399301726,0.4498037371360378,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.2841511436888334,0.39104402542151634,0.4651523325861957,0.265594599564069,-0.5459699360891618,-0.5966344271074375,0.40806185269254097,-0.7957895664351113,1.1543603574849257,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0446176413364907,0.46812589138449356,0.06258547362393094,0.1987604020603284,0.07260079779139388,0.3377090865970639,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.5106766849665675,0.6580836390085212,0.38993945411674635,0.4617450607949433,-0.5723475018634484,-0.6964942736478906,0.25183557423282354,-0.5654931430460733,0.9966510239522015,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9957439555965694,0.4369484170969134,0.16567834839273796,0.11789119451182878,0.08895858621423211,0.4121514314421773,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.41589820000698946,0.49754110409023494,0.33439969510460904,0.45931906715679394,-0.5715481816884699,-0.7280289620290863,0.2710044427554883,-0.7631905293343798,1.2425419203204278,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.119756777235962,0.45006043899355935,0.1305185870904133,0.24893678550132906,0.12018848377431399,0.45440249202994437,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.2429646816383362,0.5937507098535397,0.16001823488095862,0.29293140592565714,-0.5555617781889023,-0.7661333771563643,0.27675510331228753,-0.7390041469693209,1.1699308781953905,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0243367241246868,0.3512832073721599,0.1361664220507419,0.2832444316809163,0.06368672207782469,0.3770859253761394,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.18515476803733713,0.6059218045585361,0.009860139431276251,0.4958864834586588,-0.5587590588888158,-0.5401347770911287,0.42148006065840654,-0.7831705843316024,1.044816128328136,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0336459975989576,0.4637552174189447,0.07030152983733713,0.2148944473637303,0.14452605475173938,0.3132782012231853,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.19557543915854675,0.4226309140606737,0.28608679630128026,0.2810381200410706,-0.554762458013924,-0.6478782957268807,0.0860248615117735,-0.6685481635580631,1.1217657738194557,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0406279527046602,0.4311208518095148,0.031880342712851395,0.3184474925022129,0.0962031872666692,0.3937564118665508,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.369501402395887,0.652722561578939,0.27484501375424475,0.3822198059248697,-0.5499665369640537,-0.8213190818234568,0.2077471766306944,-1.0713040090283892,1.0203261438443503,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9784553048586382,0.6566476284318251,-0.7583392699054587,-0.12761823484291424,-0.17491030793245466,-0.0069101082650629515,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.3682608463100289,0.553470182139385,0.1870520452916855,0.37517850731658187,-0.5579597387138375,-0.7004361096955399,1.7910957166028019,-0.8094601303805792,1.121941960758188,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0133650803871534,0.6846199418113365,-0.7084633189177718,-0.04217246357011962,-0.14954654610827803,-0.004610730818109387,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.24817501719894056,0.7202431583947532,0.3840509013540141,0.35920245165071907,-0.5603576992387725,-0.687296656203375,1.996202609795315,-0.7400557288112803,1.309360816834642,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9521898546990885,0.669759650328471,-0.7731350065620931,-0.17847447014150936,-0.14303712655799103,0.03045477524792851,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.13205896756259936,0.5652065948906315,0.07209143567379118,0.3983733733203532,-0.5523644974889889,-0.6820408748065091,1.7201709030689425,-0.7095598553944668,1.0577878916922996,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9904243707541289,0.6164374279487775,-0.7555551259109305,-0.12659016618021013,-0.12237546309131599,-0.042550458692838855,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.4094473083605261,0.6402616789047763,0.042514841115520875,0.2794405144744842,-0.5691502211635349,-0.6281691154886332,1.5629861811830912,-0.7873769116994387,1.2188668004282788,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.018352191176941,0.6814147809032671,-0.7370206816045017,-0.14410049695142577,-0.11094951724540102,-0.010359174435493043,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.24420523772419428,0.353516483414444,-0.04942688042987352,0.3718057844537884,-0.5555617781889023,-0.8055517376328589,1.8965244934774583,-1.0765619182381845,1.1504401980981327,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9545171730676566,0.6213908584430659,-0.7578619880778253,-0.17353310785948087,-0.19120683123011342,-0.01898183986156776,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.2064923327141003,0.530432038590642,0.13673168531924323,0.31890728902682014,-0.5539631378389456,-0.618971498044118,2.073836527312107,-0.6180722351440274,1.1282846905525497,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9851047859116886,0.689281994041255,-0.7909535281270719,-0.12189753018754526,-0.207135763776698,-0.007197530445931955,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.34692328163326575,0.5470948468177201,0.25022015674645404,0.26109763574701167,-0.5491672167890753,-0.6886106015525917,1.6664980712054813,-0.8389044219554334,1.1337464856532502,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9844398378063839,0.6251787758798747,-0.768521282228304,-0.14335431808333396,-0.19468362708403184,-0.01150886315896957,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.4225972028706248,0.5081183649648152,-0.0070025343892769565,0.37878791248553656,-0.5467692562641402,-0.6413085689807981,1.6118667959158863,-0.9019993324729779,1.0069359365006978,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0383006343360928,0.6569390066961949,-0.8143403376811071,-0.16318609422194436,-0.2807611279607662,0.049137217004423986,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.463287442486778,0.6919888314010109,0.20070278124165622,0.2425772452899184,-0.5523644974889889,-0.7727031039024469,1.5946148142454883,-1.1133672827067522,1.2429383409325754,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8989940062746843,0.714049146512697,-0.700508621790549,-0.09596366908320851,-0.1578632868513505,0.021257265460115277,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.3804182959514406,0.555933379877301,0.15426351286283363,0.32062323574648666,-0.5603576992387725,-0.6150296619964684,2.028789686283845,-0.8147180395903745,1.1914477080880692,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.743145625959448,1.268541983608635,1.039422280846887,2.281710421461571,1.9463946513963182,0.654160907734013,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.3682608463100289,0.553470182139385,0.1870520452916855,0.37517850731658187,-0.5579597387138375,-0.7004361096955399,-1.084234561796909,-0.8094601303805792,2.1129934911272152,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.7617641729079891,1.235324861470465,1.0532634538482546,2.4102024225469347,2.039088785792403,0.7136572991739295,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.483136339860512,0.45784015231441316,0.005845217093049296,0.4165387403182051,-0.5683509009885563,-0.5559021212817266,-1.1752866872795664,-0.823130694326047,2.234650572321849,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.777057979330005,1.3145797493790805,0.978966582679994,2.285739787349265,2.03083331017451,0.7211302758765277,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.5074512391433353,0.6230192947393647,0.35902455211239975,0.3316881335595102,-0.5515651773140104,-0.7989820108867767,-1.064107249848111,-0.6212269806699048,2.162435950808959,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.6959343104827889,1.2350334832060954,1.0815026286498957,2.2012557577286773,1.8462721205722594,0.671406238586163,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.4620468864009199,0.5369522678968898,0.11518493543742589,0.2742335037389432,-0.557160418538859,-0.6215993887425509,-1.1542009319046351,-0.5938858527789685,2.169175101215468,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.6786456597448576,1.2230869743669288,1.1210374733721928,2.23889633618574,1.870257417079904,0.7343516961965095,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.42631887112819994,0.4697214590502431,0.13472422415012977,0.31026838485194597,-0.5603576992387725,-0.5979483724566541,-0.996057766592651,-0.836801258271515,2.114557150208464,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.750460055117803,1.2373645093210548,1.0348881034843704,2.267831494515068,1.896815848845075,0.6116224249653769,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.314420712183777,0.5617291392606324,-0.08020795168961192,0.46464441904541515,-0.5515651773140104,-0.7267150166798697,-1.0957358829105077,-0.6201753988279454,2.2781907695560615,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.746470366485973,1.2615489052637574,1.0502406689399102,2.216245662101005,1.8491668977369746,0.5696587865584788,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.36850895752720086,0.5013083476894005,0.25530572504154087,0.4534611800793106,-0.554762458013924,-0.6505061864253137,-0.9490940387121225,-0.748468383546953,1.857126009353274,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.7810476679618354,1.2565954747694685,1.0289220806389532,2.337988889868298,1.9616190350033424,0.6852025032678823,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.22113089452722906,0.5562231678464673,0.30549225426937593,0.30547556815218685,-0.5715481816884699,-0.5742973561707574,-1.2155413111771622,-0.7821190024896434,2.1319335870409346,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.6922770959036113,1.2475627485740017,1.0110240121027017,2.2013386664917984,2.0395635905125418,0.6150714911358065,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.3858767427292178,0.5273892649143928,0.13325208595944624,0.35494217013982204,-0.5723475018634484,-0.7740170492516633,-1.012351304836916,-0.7179725101301394,1.9708326549376134,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.7963414743838522,1.271455766252334,1.0285243457825917,2.2503543272491013,1.8806724883603632,0.6222570456575357,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.43748387590092463,0.4537831207460812,0.39462353017801144,0.3619834687481099,-0.5603576992387725,-0.5401347770911287,-1.1599515924614345,-0.8073569666966612,2.1100203365361083,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.7098982206941948,1.1811285042976618,0.8326001555390948,1.631705718590712,1.5389815689548358,1.918818503558332,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.3682608463100289,0.553470182139385,0.1870520452916855,0.37517850731658187,-0.5579597387138375,-0.7004361096955399,0.35343057740294653,-0.8094601303805792,2.1129934911272152,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.6254498113204534,1.2411524267578635,0.7925084820178923,1.72554185669138,1.5243698365996037,1.9719916070191268,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.38761352124941895,0.35989181873610887,0.28648828853510294,0.32204332958345233,-0.5667522606385996,-0.6978082189971069,0.11190283401737104,-0.6790639819776537,2.0576267456305986,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.6171379600041402,1.2058956567691044,0.799031333662215,1.635668757467909,1.4498867606630272,1.9418122780278646,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.4044850840170928,0.4542178026998311,0.08172724928553587,0.22961888902760758,-0.5667522606385996,-0.5309371596466131,0.3725994459256113,-0.9030509143149369,1.863688972821051,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.6643492754807991,1.1723871563665649,0.8709417956923086,1.6498461559616486,1.5236652876600434,1.9576204979756684,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.3307960525171069,0.5823040850714601,0.1539958513736182,0.42192326278336684,-0.5555617781889023,-0.6702153666635609,0.20678873320456126,-0.8809676956337964,2.2321619318122554,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.725856975221516,1.2568868530338388,0.881441995900243,1.7294883138159531,1.4861403984878008,1.7972389210506754,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.31417260096660504,0.6590978969006038,0.12455308755995513,0.48647836178876136,-0.5659529404636213,-0.6557619678221797,0.07452354039817466,-0.9188246419443231,1.9632786399394675,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.725856975221516,1.2178421656082707,0.78956524408082,1.5288325253098238,1.6380932252134388,1.9504349434539399,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.43152920668880435,0.4763865823410744,0.3547419682849583,0.526122648070718,-0.5563610983638807,-0.6649595852666949,0.4138125132493406,-0.6801155638196126,2.227603094772558,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
